url,title,time,narrative
https://newsinfo.inquirer.net/906677/man-adopted-son-killed-inside-home,"Man, adopted son killed inside home","12:49 AM June 19, 2017","An elderly man and his adopted son were shot dead on the eve of Father’s Day by masked men who barged into their house in Quezon City.
According to the police, the son, who had a drug history, failed to surrender to authorities under the government’s “Oplan Tokhang” campaign.
ADVERTISEMENT







Francisco Cariño Remedillo, 68, and his adopted son, Marlon Tamayo dela Cruz, 36, were killed on Saturday night after two men entered their home and shot them several times, said SPO2 Cristituto Zaldarriaga, desk officer of the Quezon City Police District’s Criminal Investigation and Detection Unit.
Three other men who arrived with the suspects stayed outside and served as lookouts.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

“They [victims] died there in their home after the gunmen shot them in different parts of the body,” Zaldarriaga added.
He said that witnesses described the suspects as wearing face masks, black ball caps, black long sleeve shirts and black pants. 
Zaldarriaga said the shooting happened around 9:30 p.m. on Saturday at the victims’ house at 74 Kasipagan St. in Barangay Batasan Hills.
The five men arrived in the area on two motorcycles without license plates, according to witnesses.
Zaldarriaga said Remedillo’s wife, Arseña, witnessed the incident. She said their adopted son, Dela Cruz, had been arrested before for illegal drugs although he was later released.
However, when the government launched its antidrug campaign, he did not voluntarily surrender to barangay officials.
Her husband, on the other hand, was never involved in drugs and “did not even smoke cigarettes,” Arseña told the police.
ADVERTISEMENT
 


“We still can’t say if this is drug-related. The case is still under investigation by PO3 Marlon dela Vega,” Zaldarriaga said.
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/907286/drug-suspect-killed-in-qc,Drug suspect killed in QC,"01:03 AM June 21, 2017","A suspected drug pusher died after he allegedly shot it out with police during a buy-bust operation in Quezon City on Monday.
Gaspar “Tolits” San Pedro, according to a police report, sold a sachet of “shabu” (methamphetamine hydrochloride) to PO1 Anthony Baldeo at 5 p.m. on June 19.
ADVERTISEMENT







After the transaction at Fuschia corner Aster Streets in Barangay Sanyo, Baldeo introduced himself as a policeman and asked San Pedro to surrender.
The suspect, however, refused, grabbed the policeman’s gun and tried to shoot him but the safety was on.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

San Pedro tried to escape and fired on other policemen, prompting them to fire back.
He was wounded and rushed to East Avenue Medical Center where he died hours later due to multiple gunshot wounds. —Nikka G. Valenzuela 
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/909276/man-on-drug-list-dead-in-mandaluyong-attack,Man on drug list dead in Mandaluyong attack,"12:05 AM June 28, 2017","A man who refused to surrender under the “Oplan Tokhang” antidrug campaign despite being on the drug watch list was shot dead by unidentified gunmen shortly after midnight on Tuesday in Barangay Addition Hills, Mandaluyong City.
The victim’s female companion, who was also on the list but surrendered to authorities, was shot and wounded in the same attack.
ADVERTISEMENT







The Mandaluyong police identified the fatality as Agustin Panes, 44, married.
His companion, 25-year-old Jhanna Khan, sustained gunshot wounds in the back of her head and left shoulder.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Based on the initial investigation, Panes and Khan were walking in Block 30, Welfareville Compound, in Addition Hills when the gunmen appeared and fired several shots at the two.
Khan was brought to a hospital where she was declared in stable condition. 
A police report noted that the two Addition Hills residents were on the drug watch list but only Khan surrendered under Tokhang. —Hannah Perez
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/915073/kin-of-tokhang-victims-need-healing,Kin of ‘Tokhang’ victims need healing,"07:39 AM July 19, 2017","‘ORA PRO NOBIS’ Families of drug suspects killed in the war on drugs join aMass and procession for their loved ones and themselves in Parañaque City. —INQUIRER FILE PHOTO
Ana, 43, and her two teenage daughters are in a huddle on a pavement, putting together shards of colored tiles to form an image of a big tree.
It has been like this since summer: Eight hours daily, Ana works in mosaic art so she can feed and send her children to school.
ADVERTISEMENT







But more than that, she needs to calm her tormented soul and heal her grief.
“I find comfort in the idea that no matter how broken a piece of tile is, you can still make something beautiful out of it. So even if our family is no longer complete, I hope something good can still happen,” Ana said.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Ana lost her husband and 19-year-old son to President Duterte’s brutal war on drugs in September last year. She and her four children have been living in trauma and constant anxiety since.
They moved out of their small shanty in a slum colony in Metro Manila for fear that police would kill another member of the family. 
Ana’s eldest daughter, a psychology student, dropped out of school to look for a job.
Before tragedy struck, Ana juggled odd jobs, doing laundry and cleaning houses in her old neighborhood.
Her husband augmented her small earnings by working as a drug runner, bringing home P200 to P300.
Now in her new job doing mosaic art, Ana brings all her children—two daughters, aged 18 and 17 and two boys, 11 and 8—to work to make sure that they are all safe.
“We are still shaken by what happened. Whenever my smaller children see a policeman, they tremble and tell me we should all hide,” she said.
ADVERTISEMENT
 


Like Ana, 25-year-old Maria lost two members of her family—her father and eldest brother, who was a single parent—in the first wave of the drug killings in July last year.
Although hard up, she took in her brother’s 8-year-old daughter. “Now, I have three daughters in all and I also have to send her to school,” she said.
But because her husband had been identified as a drug peddler, they moved out of their home, entrusting their children to their parents. Now, they see them only on weekends.
Fear has also shrunk their world. “We make sure that we’re home before it gets dark. We also put multiple locks on our door,” Maria said.
Ana and Maria represent the other face of the war on drugs: broken families living under constant fear and trauma, mothers and wives becoming sole breadwinners, and orphaned children.
According to Dr. Ma. Lourdes Carandang, a clinical psychologist and family therapist, the family is the unit of society most hurt by the war on drugs and many such families are either ignored, pitied or blamed rather than helped.
As the government has no intention of easing the campaign against narcotics, she said, it must establish a program that will help the families of those killed recover from trauma and fear, and help them become productive.
Private groups can also take part in this effort, she said.
Traumatized children should be given priority, she said. If neglected, these children could suffer psychological disorders, such as depression, and may even take drugs, she warned.
Dr. Tomas Bautista, a psychiatrist at the University of the Philippines-Philippine General Hospital, said the benefits of the antidrug war to the community—safer streets and fewer criminals—would be just temporary if the government would not deal with the roots of drug abuse.


“Today, we might feel safer because there are fewer criminals on the loose. But even if we extinguish all adult drug users while poverty persists, the next generation will have the same problem,” Bautista said.
From a clinical perspective, Bautista said, drug addiction is an illness caused by an interplay of genetic and environmental factors.
Poverty, he said, generates citizens who have an unhealthy brain circuit for happiness because they don’t have the right nutrition to produce the building blocks for happy chemicals and also lacked education to balance this.
And poverty, he said, is the reason drug use is higher in poor communities.
Many poor people, in desperate need for gratification and happiness, turn to illegal drugs to turn on the switch responsible for releasing happy hormones in the brain, he said.
“People will just shift to another [addictive substance], like alcohol, or to behavioral addiction, like gambling, as long as poverty fuels [their] desperation for gratification and happiness,” he added.
The overly gratified also falls into drug abuse to satiate too many happiness receptors in the brain, he said.
“I really hope that the government and society [will] further broaden their view of the drug problem,” Bautista said.
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/914452/big-time-isabela-drug-lord-killed-in-qc-safe-house,Big-time Isabela drug lord killed in QC safe house,"05:05 AM July 17, 2017","An alleged notorious drug lord in Isabela province was killed on Sunday in a shootout with policemen who went to his safe house in Road 1, Barangay Pag-asa, Quezon City.
Members of the Quezon City Police District (QCPD) and the Regional Intelligence Division (RID) of the Police Regional Office 2 (PRO-2) were trying to serve Johnny de Leon with a search warrant around 5 a.m. when someone inside the house fired at them.
ADVERTISEMENT







The 53-year-old De Leon was killed, along with Arnold Manipon and a still unidentified man.
“De Leon’s death sends a strong message to his men in Cagayan Valley region,” said Senior Supt. Remus Medina, PRO2-RID chief.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

The Philippine Drug Enforcement Agency had classified De Leon as a high-value target, he added. The suspect was also on the PRO-2 watch list for several years as a drug supplier in Isabela, Cagayan, Quirino and Nueva Vizcaya provinces.
“Like many drug lords, De Leon operated through his men. His drug syndicate members included retired police senior superintendents and retired prosecutors,” said Chief Supt. Guillermo Eleazar, QCPD director. 
Several drug-related charges were filed against De Leon but these were all dismissed because of his connections, Medina said.
Found in the house were three guns, a bank book with a balance of P1.2 million and six sachets of “shabu” (methamphetamine hydrochloride).
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/915380/new-narc-team-ups-drug-war-toll-in-pasig,New narc team ups drug war toll in Pasig,"06:15 AM July 20, 2017","A suspected drug pusher was shot dead early Wednesday morning in an operation by the newly overhauled Drug Enforcement Unit (DEU) of the Pasig City Police Station.
Albert Salazar, a resident of Barangay San Miguel, was gunned down reportedly after he fired at an undercover officer posing as a “shabu” buyer on Mulawin Street, Greenwoods Village, Barangay Pinagbuhatan.
ADVERTISEMENT







The operation was led by Supt. Hendrix Mangaldan, who recently took over DEU. The unit was revamped for the second time by the city police chief, Senior Supt Orlando Yebra Jr., for inefficiency and irregularities.
According to a report to the Eastern Police District, Salazar was about to receive the P300 buy-bust money from  PO2 Rodelio Ruiz when he sensed that he was dealing with an undercover agent.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Salazar allegedly drew a pistol and fired at Ruiz, who was hit but not harmed thanks to his bulletproof vest. The suspect was then shot dead by Ruiz after a brief chase.
Salazar’s death raised to 23 the number of drug suspects killed by the Pasig police  under the year-old Duterte administration. 
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/915053/gunmen-on-motorbikes-strike-2-dead-in-caloocan-city,Gunmen on motorbikes strike: 2 dead in Caloocan City,"05:06 AM July 19, 2017","Two men from the same barangay in Caloocan City were killed around 30 minutes apart by motorcycle riders who barged inside their houses on Sunday night.
Richard Malanum, 56, and Charson Barros, 19, both residents of Barangay 178, were taken to the same hospital where they were pronounced dead on arrival.
ADVERTISEMENT







Malanum, who was shot inside his house on M. H. del Pilar Street at 6:30 p.m., was a former drug addict, according to his livein partner.
Around 30 minutes later, two men shot Barros as he was resting in his house on Yellowbell corner Ilang-Ilang Streets. —Mariejo S. RamosFEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/924078/alarm-over-pace-and-scale-of-killings,Alarm over ‘pace and scale’ of killings,"07:28 AM August 20, 2017","Chito Gascon
President Rodrigo Duterte’s recent statements praising the police for killing 32 suspected drug offenders in one day encourage law enforcers to commit abuses and disregard rules in the bloody war on drugs, according to the Commission on Human Rights (CHR).
CHR chair Chito Gascon said in a press conference on Friday that the “pace and scale” of the recent killings in Bulacan and Metro Manila that resulted in a double-digit death toll in just one day was “unprecedented” in the year-old antidrug campaign.
ADVERTISEMENT







32 killed
In what seems to be an intensification of the campaign, police killed 32 people in Bulacan province in separate operations early in the week.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Dozens of others were killed by the police in Manila and Caloocan City in similar operations a few days later.
Unknown assailants also killed several drug suspects in Quezon City and Marikina. 
Reacting to the Bulacan police report, Mr. Duterte said 32 kills in one night was a “good” thing, adding that if that were the daily toll, the country could be rid of the drug menace.
Impunity
Gascon said such statements “emboldened” security forces to commit abuses and “created conditions for impunity to prevail” where “no one is held into account.”
CHR Commissioner Gwen Pimentel-Gana said the CHR was investigating around 600 drug-related cases in which 800 people had been killed.
However, only 23 cases have been filed with state prosecutors and only one case — the killings of a father and son in Pasay in July 2016 — has been filed in court.
ADVERTISEMENT
 


“A singular case — this is unacceptable,” Gascon said. “We need to make sure that our prosecutors do their job of investigating thoroughly all of these cases and filing appropriate charges.”
“Otherwise,” he said, “the climate of impunity … perpetuated and promoted by President Duterte will create the conditions of ratcheting up the body count.”
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/923040/7-killed-in-quezon-city-shootings,7 killed in Quezon City shootings,"07:15 AM August 16, 2017","Seven people were killed in separate shootings in Quezon City on Monday, police said.
They said most of the victims were involved in the drug trade.
ADVERTISEMENT







Three of the victims remained unidentified as of Tuesday.
Monday’s killings, carried out by unidentified gunmen, raised to 467 the death toll in the war on drugs in Quezon City since President Duterte launched the campaign upon taking office in June last year.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Around 1 a.m. on Monday, Geraldo Angeles, 35, was drinking with friends in front of his house on 19th Avenue, San Roque village, in Cubao, when four men on motorcycles and wearing balaclavas arrived and one shot him repeatedly.
Around 2 p.m., motorcycle-riding gunmen, also wearing balaclavas, shot Jigger Dublin, 32, along Mindoro Street in Batasan Hills village. 
At past 6 p.m. in Commonwealth, Angelo Bernardo, 24, was shot to the back of the head by one of two men who followed him on foot in an alley in the village.
The two men fired in the air to intimidate bystanders, hitting 27-year-old Abigail Corpen, who had looked out the window of her apartment to see what the commotion was about.
Ending the bloody day was an attack inside a house on Laura Street in Old Balara village at around 11:10 p.m.
Shot dead were Ignacio Yutero, 40, and three other people known only by their aliases: Bad Boy, Joey and Taba.
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/920821/more-drug-raids-2-dead-in-mati-city-town-in-leyte,"More drug raids: 2 dead in Mati City, town in Leyte","05:33 AM August 07, 2017","Two antidrug operations in Mindanao and Visayas turned bloody, killing two suspects and leading to the arrests of several others.
In Mati City, Davao Oriental, police said Aljid Palma, tagged as a high-value drug target, was killed at a raid on a suspected drug den on Saturday.
ADVERTISEMENT







Senior Supt. Harry Espela, Davao Oriental police chief, said Palma shot it out with police officers who came to his house in the village of Central in Mati to serve a search warrant.
Palma and his wife, Delma, were tagged as top drug suspects. Delma and eight other suspects were arrested.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

After he was shot by police, Palma was brought to a hospital where he died of gunshot wounds, according to Espela.
Espela said police recovered two .45 cal. pistols, bullets and drugs at the Palma house. 
In the town of Bato, Leyte province, a man tagged by police as the town’s No. 1 drug personality was killed in a gunfight when antinarcotics agents conducted a drug buy-bust operation also on Saturday.
Police said Crispin Adaron, 39, put up a fight during the buy-bust operation in the village of Daanglungsod in Bato past 11 a.m.
Two other suspects, allegedly associates of Adaron, were arrested during the operation conducted by agents of the Philippine Drug Enforcement Agency in Eastern Visayas and the regional police office’s drug enforcement units.
The arrested suspects were identified as Edison Pide Tablo, 38, and Jeffrey Manuerca Alboro, 34.
Found in the possession of Adaron were four sachets of shabu, P500 in marked money and a .38 cal. revolver.
ADVERTISEMENT
 


The Mati raid bore a similarity to the operation in Ozamiz City that led to the killings of Mayor Reynaldo Parojinog Jr., his wife, brother and thirteen others.
Police were enforcing a search warrant in Ozamiz when men in the employ of the mayor opened fire, according to police officers.
Director General Ronald “Bato” Dela Rosa, Philippine National Police chief, said police were under instruction to keep themselves alive during antidrug operations even if this meant fatally shooting suspects. —FRINSTON LIM AND ROBERT DEJON
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/921019/jail-guard-killed-in-cagayan,Jail guard killed in Cagayan,"04:56 PM August 07, 2017","TUGUEGARAO CITY – A 60-year-old jail guard was attacked and killed on Sunday (Aug. 6) by a man riding a sports utility vehicle in Peñablanca town, Cagayan province.
Michael Benedict Battung, 60, who works at the Cagayan Provincial Jail was alighting from his vehicle in front of his house when a gunman stepped off an SUV and shot him, said Senior Insp. Joefferson Gannaban, Peñablanca police chief.
ADVERTISEMENT







The gunman then stepped closer and again opened fire, hitting the jail guard’s head and chest. The suspect had two companions in the SUV which sped off after the attack.
Investigators found 11 empty bullet shells fired from a Cal. 45 and a Cal. M-16 rifle.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Battung’s relatives told the police that the jail guard had been receiving accusatory text messages which described the guard and his son as traffickers of shabu (methamphetamine hydrochloride). Battung’s family said they were not tied to illegal drugs.
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/923327/bulacan-drug-war-toll-now-32,Bulacan drug war toll now 32,"06:20 AM August 17, 2017","Policemen document illegal drug paraphernalia and other belongings recovered from slain suspects in Marilao town in Bulacan province. —PHOTO COURTESY OF MARILAO PNP
CITY OF MALOLOS — Eleven more suspects were killed as a 24-hour drug operation in Bulacan province ended on Tuesday night, bringing the number of fatalities to 32.
It was the most number of drug personalities slain in a day in what Senior Supt. Romeo Caramat Jr., provincial police director, described as “uncontrollable situations” in operations that have mostly turned into kill or be killed situations.
ADVERTISEMENT







The police operations, however, have drawn support from lawyers in Bulacan.
“It’s better to see 20 drug addicts dead than see 20 innocent women or children raped and killed,” said lawyer Jose de la Rama, Central Luzon governor of the Integrated Bar of the Philippines (IBP).FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

“The policemen are just doing their job. It means the drug problem is so wide in scope and so many dependents are still using [narcotics] despite the government initiative to curtail it. The police must be serious in their drug operation in the province and the officers must be commended for doing their job,” said De la Rama, also the IBP Bulacan chapter president.
Lawyer Juvic Degala said the result of the operation was unprecedented in the history of Bulacan. 
“Until proven otherwise, the police officers are presumed to have performed their duties regularly,” he said.
Bulacan Rep. Jonathan Sy-Alvarado said: “The deaths which occurred in a span of one day are alarming. I appeal to people still involved in illegal drugs to stop these activities and surrender peacefully.”
As of Wednesday, families of the slain suspects, most of them identified only by their aliases or first names, had not claimed their bodies, police said.
But a complaint arose about missing motorcycles, pieces of jewelry and cash when the police searched the house of Victoria de la Cruz and her live-in partner, Alvin Marquez, who were among those killed in a police operation in the City of Malolos.
The complaint, however, was aired over social media. “If that were true, the complaint should be filed formally [with the police] and not [posted] on Facebook,” said Danilo Clavio, village chief of Atlag in Malolos.
ADVERTISEMENT
 


Clavio said De la Cruz and Marquez were on the Atlag drug watch list.
Caramat said the killing of 32 drug suspects and the arrest of 109 others were the results of 67 police operations in 21 towns and three cities of the province.
Police seized 359 plastic sachets of suspected “shabu” (crystal meth) weighing 235.07 grams, and 765 grams of dried marijuana leaves.
Police recovered two grenades and 33 assorted guns from the suspects.
Records from the Bulacan police showed that 602 drug suspects had been killed from July 1, 2016, to May 31 this year.
Responding to concerns over the high number of deaths in antidrug operations, Caramat said the police were ready for any investigation.
“I believe in the legality of our operations and I believe our police operatives are strictly following … procedures and, of course, observing human rights of the victims.  On our part we know that we have done nothing wrong but, of course, there are some sectors that will not believe us.  We are open [to] any investigation,” he said in a press conference on Wednesday at the Philippine National Police headquarters in Camp Crame.
“All we can say is that we don’t have any control of the situation. As much as possible, we wanted to remove those elements that would lead us into bloody encounters … but, as I’ve said, we don’t have control of the situation.”
In conducting “one time, big time” operations, the PNP, he said, went for “shock and awe” through superiority in strength, numbers and arms as well as the element of surprise to eliminate factors that could lead to armed encounters with drug suspects.
Caramat later told the Inquirer that most drug suspects had developed the mentality of never surrendering.


“The effect of illegal drugs on them is that they would rather die than be caught or arrested. These are notorious [drug personalities]. When we say notorious, they will fight. They are stubborn and incorrigible already,” he said.
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
https://newsinfo.inquirer.net/923488/robredo-thinks-dozens-of-drug-deaths-call-for-outrage,Robredo thinks dozens of drug deaths call for outrage,"04:59 PM August 17, 2017","Vice President Leni Robredo FILE PHOTO / OVP
A day after President Rodrigo Duterte praised Bulacan police for killing 32 drug suspects in a single sweep, Vice-President Leni Robredo called for outrage.
“Ito, isang bagay na kailangan tayong mag-express ng outrage (This, this is a thing where we need to express outrage,” Robredo said in a press conference in Naga City on Thursday.
ADVERTISEMENT







She said the killing of drug suspects is not something that should characterize Filipinos, claiming the country had long renounced “impunity.”
“Hindi naman tayo ito. Iyong culture of impunity, matagal na nating isinikwal dito sa ating bansa. Sana… sana hindi na natin papayagang makabalik pa (This is not us. The culture of impunity is something we have long renounced in our country. I just hope, I just hope we would not allow it to return),” she said on the eve of the fifth death anniversary of her husband, Interior Secretary Jesse Robredo.FEATURED STORIES
NEWSINFO
Senate panel report: PhilHealth exec ‘getting a lap dance’ during birthday bash

NEWSINFO
Duterte says his Barrett’s esophagus may worsen to stage 1 cancer

NEWSINFO
Plunder eyed vs ex-PhilHealth exec, Manila Archdiocese, hospital over ‘missing’ P170M

Robredo stressed the need for due process to hold a wrongdoer liable and not put the law in one’s own hands.
“Hindi na hinahayaang gumiling pa iyong mga proseso na nasa Konstitusyon natin para siguruhin na iyong hustisya nabibigay para sa lahat. (The processes under the Constitution is not being allowed to run its course to ensure justice is being given to all),” she said. 
Meanwhile, Akbayan Party-list Rep. Tomasito Villarin said Mr. Duterte’s remarks were “callous and insensitive,” especially in light of his recent admission that the drug problem cannot be easily solved contrary to his campaign promises that it ended in six months.
“President Duterte’s previous admission that illegal drugs can never be fully eradicated the way the US did it in the 70s should send a signal to the PNP to at least take a step back and stop the killings,” the opposition lawmaker said in a statement.
“Lauding this crime only reflects the rejection of a person’s right to life, and our very own humanity as Filipinos,” he added.
Mr. Duterte, in a Wednesday speech before the members of the Volunteers Against Crime and Corruption, described as “maganda (good)” the recent deaths in a “one-time, big-time operation” in Bulacan on Tuesday.
“’Yung namatay daw kanina sa Bulacan, 32, in a massive raid, maganda ‘yun. Makapatay lang tayo ng mga another 32 everyday, then maybe we can reduce what ails this country (The ones who died in Bulacan, 32, in a massive raid, that is good. We could just kill another 32 everyday, then maybe we could reduce what ails this country),” he said.
ADVERTISEMENT
 


That day too, another 26 were reportedly killed in a similar anti-drug sweep in Manila.
Subscribe to INQUIRER PLUS to get access to The Philippine Daily Inquirer & other 70+ titles, share up to 5 gadgets, listen to the news, download as early as 4am & share articles on social media. Call 896 6000.
We use cookies to ensure you get the best experience on our website. By continuing, you are agreeing to our use of cookies. To find out more, please click this link."
